timestamp	context_type	group_type	algorithm	aggregation_method	@k	precision	recall	ndcg	
2022-06-18 01:03:23.676001	none	chill_0	coclustering	mpl	65	ukn	ukn	ukn	
2022-06-18 01:03:23.676033	none	chill_0	coclustering	mpl	70	ukn	ukn	ukn	
2022-06-18 01:03:23.676065	none	chill_0	coclustering	mpl	75	ukn	ukn	ukn	
2022-06-18 01:03:23.676101	none	chill_0	coclustering	mpl	80	ukn	ukn	ukn	
2022-06-18 01:03:23.676175	none	chill_0	coclustering	mpl	85	ukn	ukn	ukn	
2022-06-18 01:03:23.676227	none	chill_0	coclustering	mpl	90	ukn	ukn	ukn	
2022-06-18 01:03:23.676279	none	chill_0	coclustering	mpl	95	ukn	ukn	ukn	
2022-06-18 01:03:23.676329	none	chill_0	coclustering	mpl	100	ukn	ukn	err	
2022-06-18 01:03:23.743307	none	chill_0	coclustering	mul	5	0.4	0.75	0.36731971383331785	
2022-06-18 01:03:23.743508	none	chill_0	coclustering	mul	10	0.25	0.8333333333333333	0.2601517062219227	
2022-06-18 01:03:23.743608	none	chill_0	coclustering	mul	15	0.19999999999999998	0.9166666666666667	0.1989317539163697	
2022-06-18 01:03:23.743694	none	chill_0	coclustering	mul	20	0.175	1.0	0.16835114985061106	
2022-06-18 01:03:23.743776	none	chill_0	coclustering	mul	25	ukn	ukn	ukn	
2022-06-18 01:03:23.743836	none	chill_0	coclustering	mul	30	ukn	ukn	ukn	
2022-06-18 01:03:23.743914	none	chill_0	coclustering	mul	35	ukn	ukn	ukn	
2022-06-18 01:03:23.743959	none	chill_0	coclustering	mul	40	ukn	ukn	ukn	
2022-06-18 01:03:23.744012	none	chill_0	coclustering	mul	45	ukn	ukn	ukn	
2022-06-18 01:03:23.744057	none	chill_0	coclustering	mul	50	ukn	ukn	ukn	
2022-06-18 01:03:23.744101	none	chill_0	coclustering	mul	55	ukn	ukn	ukn	
2022-06-18 01:03:23.744145	none	chill_0	coclustering	mul	60	ukn	ukn	ukn	
2022-06-18 01:03:23.744189	none	chill_0	coclustering	mul	65	ukn	ukn	ukn	
2022-06-18 01:03:23.744232	none	chill_0	coclustering	mul	70	ukn	ukn	ukn	
2022-06-18 01:03:23.744276	none	chill_0	coclustering	mul	75	ukn	ukn	ukn	
2022-06-18 01:03:23.744319	none	chill_0	coclustering	mul	80	ukn	ukn	ukn	
2022-06-18 01:03:23.744363	none	chill_0	coclustering	mul	85	ukn	ukn	ukn	
2022-06-18 01:03:23.744406	none	chill_0	coclustering	mul	90	ukn	ukn	ukn	
2022-06-18 01:03:23.744449	none	chill_0	coclustering	mul	95	ukn	ukn	ukn	
2022-06-18 01:03:23.744494	none	chill_0	coclustering	mul	100	ukn	ukn	err	
2022-06-18 01:03:23.810790	none	fitness_0	coclustering	avg	5	0.4	0.41666666666666663	0.40600499455677197	
2022-06-18 01:03:23.810963	none	fitness_0	coclustering	avg	10	0.30000000000000004	0.6666666666666666	0.30418473264762735	
2022-06-18 01:03:23.811011	none	fitness_0	coclustering	avg	15	0.26666666666666666	0.8333333333333333	0.2498826418258736	
2022-06-18 01:03:23.811092	none	fitness_0	coclustering	avg	20	0.22499999999999998	1.0	0.21227100831018103	
2022-06-18 01:03:23.811134	none	fitness_0	coclustering	avg	25	ukn	ukn	ukn	
2022-06-18 01:03:23.811204	none	fitness_0	coclustering	avg	30	ukn	ukn	ukn	
2022-06-18 01:03:23.811239	none	fitness_0	coclustering	avg	35	ukn	ukn	ukn	
2022-06-18 01:03:23.811275	none	fitness_0	coclustering	avg	40	ukn	ukn	ukn	
2022-06-18 01:03:23.811312	none	fitness_0	coclustering	avg	45	ukn	ukn	ukn	
2022-06-18 01:03:23.811384	none	fitness_0	coclustering	avg	50	ukn	ukn	ukn	
2022-06-18 01:03:23.811465	none	fitness_0	coclustering	avg	55	ukn	ukn	ukn	
2022-06-18 01:03:23.811554	none	fitness_0	coclustering	avg	60	ukn	ukn	ukn	
2022-06-18 01:03:23.811628	none	fitness_0	coclustering	avg	65	ukn	ukn	ukn	
2022-06-18 01:03:23.811662	none	fitness_0	coclustering	avg	70	ukn	ukn	ukn	
2022-06-18 01:03:23.811695	none	fitness_0	coclustering	avg	75	ukn	ukn	ukn	
2022-06-18 01:03:23.811729	none	fitness_0	coclustering	avg	80	ukn	ukn	ukn	
2022-06-18 01:03:23.811763	none	fitness_0	coclustering	avg	85	ukn	ukn	ukn	
2022-06-18 01:03:23.811810	none	fitness_0	coclustering	avg	90	ukn	ukn	ukn	
2022-06-18 01:03:23.811862	none	fitness_0	coclustering	avg	95	ukn	ukn	ukn	
2022-06-18 01:03:23.811912	none	fitness_0	coclustering	avg	100	ukn	ukn	err	
2022-06-18 01:03:23.876803	none	fitness_0	coclustering	add	5	0.4	0.41666666666666663	0.40600499455677197	
2022-06-18 01:03:23.876937	none	fitness_0	coclustering	add	10	0.30000000000000004	0.6666666666666666	0.30418473264762735	
2022-06-18 01:03:23.877011	none	fitness_0	coclustering	add	15	0.26666666666666666	0.8333333333333333	0.2498826418258736	
2022-06-18 01:03:23.877084	none	fitness_0	coclustering	add	20	0.22499999999999998	1.0	0.21227100831018103	
2022-06-18 01:03:23.877140	none	fitness_0	coclustering	add	25	ukn	ukn	ukn	
2022-06-18 01:03:23.877204	none	fitness_0	coclustering	add	30	ukn	ukn	ukn	
2022-06-18 01:03:23.877259	none	fitness_0	coclustering	add	35	ukn	ukn	ukn	
2022-06-18 01:03:23.877312	none	fitness_0	coclustering	add	40	ukn	ukn	ukn	
2022-06-18 01:03:23.877364	none	fitness_0	coclustering	add	45	ukn	ukn	ukn	
2022-06-18 01:03:23.877414	none	fitness_0	coclustering	add	50	ukn	ukn	ukn	
2022-06-18 01:03:23.877463	none	fitness_0	coclustering	add	55	ukn	ukn	ukn	
2022-06-18 01:03:23.877512	none	fitness_0	coclustering	add	60	ukn	ukn	ukn	
2022-06-18 01:03:23.877560	none	fitness_0	coclustering	add	65	ukn	ukn	ukn	
2022-06-18 01:03:23.877608	none	fitness_0	coclustering	add	70	ukn	ukn	ukn	
2022-06-18 01:03:23.877656	none	fitness_0	coclustering	add	75	ukn	ukn	ukn	
2022-06-18 01:03:23.877705	none	fitness_0	coclustering	add	80	ukn	ukn	ukn	
2022-06-18 01:03:23.877753	none	fitness_0	coclustering	add	85	ukn	ukn	ukn	
2022-06-18 01:03:23.877801	none	fitness_0	coclustering	add	90	ukn	ukn	ukn	
2022-06-18 01:03:23.877860	none	fitness_0	coclustering	add	95	ukn	ukn	ukn	
2022-06-18 01:03:23.877911	none	fitness_0	coclustering	add	100	ukn	ukn	err	
2022-06-18 01:03:23.937565	none	fitness_0	coclustering	app	5	0.30000000000000004	0.3333333333333333	0.306004994556772	
2022-06-18 01:03:23.937758	none	fitness_0	coclustering	app	10	0.30000000000000004	0.6666666666666666	0.2518459351948809	
2022-06-18 01:03:23.937807	none	fitness_0	coclustering	app	15	0.30000000000000004	1.0	0.2143872742528537	
2022-06-18 01:03:23.937865	none	fitness_0	coclustering	app	20	0.22499999999999998	1.0	0.18558856789534506	
2022-06-18 01:03:23.937902	none	fitness_0	coclustering	app	25	ukn	ukn	ukn	
2022-06-18 01:03:23.937934	none	fitness_0	coclustering	app	30	ukn	ukn	ukn	
2022-06-18 01:03:23.937966	none	fitness_0	coclustering	app	35	ukn	ukn	ukn	
2022-06-18 01:03:23.937998	none	fitness_0	coclustering	app	40	ukn	ukn	ukn	
2022-06-18 01:03:23.938053	none	fitness_0	coclustering	app	45	ukn	ukn	ukn	
2022-06-18 01:03:23.938109	none	fitness_0	coclustering	app	50	ukn	ukn	ukn	
2022-06-18 01:03:23.938198	none	fitness_0	coclustering	app	55	ukn	ukn	ukn	
2022-06-18 01:03:23.938254	none	fitness_0	coclustering	app	60	ukn	ukn	ukn	
2022-06-18 01:03:23.938307	none	fitness_0	coclustering	app	65	ukn	ukn	ukn	
2022-06-18 01:03:23.938376	none	fitness_0	coclustering	app	70	ukn	ukn	ukn	
2022-06-18 01:03:23.938411	none	fitness_0	coclustering	app	75	ukn	ukn	ukn	
2022-06-18 01:03:23.938459	none	fitness_0	coclustering	app	80	ukn	ukn	ukn	
2022-06-18 01:03:23.938517	none	fitness_0	coclustering	app	85	ukn	ukn	ukn	
2022-06-18 01:03:23.938572	none	fitness_0	coclustering	app	90	ukn	ukn	ukn	
2022-06-18 01:03:23.938627	none	fitness_0	coclustering	app	95	ukn	ukn	ukn	
2022-06-18 01:03:23.938684	none	fitness_0	coclustering	app	100	ukn	ukn	err	
2022-06-18 01:03:23.999459	none	fitness_0	coclustering	avm	5	0.5	0.5	0.40600499455677197	
2022-06-18 01:03:23.999596	none	fitness_0	coclustering	avm	10	0.35	0.75	0.30709985862542455	
2022-06-18 01:03:23.999655	none	fitness_0	coclustering	avm	15	0.30000000000000004	1.0	0.26054356078111957	
2022-06-18 01:03:23.999733	none	fitness_0	coclustering	avm	20	0.22499999999999998	1.0	0.22052231534971614	
2022-06-18 01:03:23.999787	none	fitness_0	coclustering	avm	25	ukn	ukn	ukn	
2022-06-18 01:03:23.999840	none	fitness_0	coclustering	avm	30	ukn	ukn	ukn	
2022-06-18 01:03:23.999909	none	fitness_0	coclustering	avm	35	ukn	ukn	ukn	
2022-06-18 01:03:23.999961	none	fitness_0	coclustering	avm	40	ukn	ukn	ukn	
2022-06-18 01:03:24.000025	none	fitness_0	coclustering	avm	45	ukn	ukn	ukn	
2022-06-18 01:03:24.000076	none	fitness_0	coclustering	avm	50	ukn	ukn	ukn	
2022-06-18 01:03:24.000130	none	fitness_0	coclustering	avm	55	ukn	ukn	ukn	
2022-06-18 01:03:24.000198	none	fitness_0	coclustering	avm	60	ukn	ukn	ukn	
2022-06-18 01:03:24.000234	none	fitness_0	coclustering	avm	65	ukn	ukn	ukn	
2022-06-18 01:03:24.000271	none	fitness_0	coclustering	avm	70	ukn	ukn	ukn	
2022-06-18 01:03:24.000307	none	fitness_0	coclustering	avm	75	ukn	ukn	ukn	
2022-06-18 01:03:24.000343	none	fitness_0	coclustering	avm	80	ukn	ukn	ukn	
2022-06-18 01:03:24.000380	none	fitness_0	coclustering	avm	85	ukn	ukn	ukn	
2022-06-18 01:03:24.000434	none	fitness_0	coclustering	avm	90	ukn	ukn	ukn	
2022-06-18 01:03:24.000471	none	fitness_0	coclustering	avm	95	ukn	ukn	ukn	
2022-06-18 01:03:24.000510	none	fitness_0	coclustering	avm	100	ukn	ukn	err	
2022-06-18 01:03:24.061277	none	fitness_0	coclustering	lms	5	0.4	0.41666666666666663	0.40600499455677197	
2022-06-18 01:03:24.061406	none	fitness_0	coclustering	lms	10	0.30000000000000004	0.6666666666666666	0.30418473264762735	
2022-06-18 01:03:24.061471	none	fitness_0	coclustering	lms	15	0.23333333333333334	0.75	0.23651723355483195	
2022-06-18 01:03:24.061533	none	fitness_0	coclustering	lms	20	0.2	0.8333333333333333	0.2002438174890544	
2022-06-18 01:03:24.061587	none	fitness_0	coclustering	lms	25	ukn	ukn	ukn	
2022-06-18 01:03:24.061634	none	fitness_0	coclustering	lms	30	ukn	ukn	ukn	
2022-06-18 01:03:24.061680	none	fitness_0	coclustering	lms	35	ukn	ukn	ukn	
2022-06-18 01:03:24.061727	none	fitness_0	coclustering	lms	40	ukn	ukn	ukn	
2022-06-18 01:03:24.061781	none	fitness_0	coclustering	lms	45	ukn	ukn	ukn	
2022-06-18 01:03:24.061832	none	fitness_0	coclustering	lms	50	ukn	ukn	ukn	
2022-06-18 01:03:24.061885	none	fitness_0	coclustering	lms	55	ukn	ukn	ukn	
2022-06-18 01:03:24.061937	none	fitness_0	coclustering	lms	60	ukn	ukn	ukn	
2022-06-18 01:03:24.061988	none	fitness_0	coclustering	lms	65	ukn	ukn	ukn	
2022-06-18 01:03:24.062040	none	fitness_0	coclustering	lms	70	ukn	ukn	ukn	
2022-06-18 01:03:24.062091	none	fitness_0	coclustering	lms	75	ukn	ukn	ukn	
2022-06-18 01:03:24.062142	none	fitness_0	coclustering	lms	80	ukn	ukn	ukn	
2022-06-18 01:03:24.062194	none	fitness_0	coclustering	lms	85	ukn	ukn	ukn	
2022-06-18 01:03:24.062245	none	fitness_0	coclustering	lms	90	ukn	ukn	ukn	
2022-06-18 01:03:24.062293	none	fitness_0	coclustering	lms	95	ukn	ukn	ukn	
2022-06-18 01:03:24.062347	none	fitness_0	coclustering	lms	100	ukn	ukn	err	
2022-06-18 01:03:24.123804	none	fitness_0	coclustering	maj	5	0.5	0.5	0.3990590943847193	
2022-06-18 01:03:24.123952	none	fitness_0	coclustering	maj	10	0.30000000000000004	0.6666666666666666	0.2848585640582655	
2022-06-18 01:03:24.124025	none	fitness_0	coclustering	maj	15	0.2	0.6666666666666666	0.22571728347244122	
2022-06-18 01:03:24.124091	none	fitness_0	coclustering	maj	20	0.22499999999999998	1.0	0.19660250953024638	
2022-06-18 01:03:24.124151	none	fitness_0	coclustering	maj	25	ukn	ukn	ukn	
2022-06-18 01:03:24.124209	none	fitness_0	coclustering	maj	30	ukn	ukn	ukn	
2022-06-18 01:03:24.124267	none	fitness_0	coclustering	maj	35	ukn	ukn	ukn	
2022-06-18 01:03:24.124324	none	fitness_0	coclustering	maj	40	ukn	ukn	ukn	
2022-06-18 01:03:24.124381	none	fitness_0	coclustering	maj	45	ukn	ukn	ukn	
2022-06-18 01:03:24.124438	none	fitness_0	coclustering	maj	50	ukn	ukn	ukn	
2022-06-18 01:03:24.124497	none	fitness_0	coclustering	maj	55	ukn	ukn	ukn	
2022-06-18 01:03:24.124552	none	fitness_0	coclustering	maj	60	ukn	ukn	ukn	
2022-06-18 01:03:24.124605	none	fitness_0	coclustering	maj	65	ukn	ukn	ukn	
2022-06-18 01:03:24.124663	none	fitness_0	coclustering	maj	70	ukn	ukn	ukn	
2022-06-18 01:03:24.124717	none	fitness_0	coclustering	maj	75	ukn	ukn	ukn	
2022-06-18 01:03:24.124768	none	fitness_0	coclustering	maj	80	ukn	ukn	ukn	
2022-06-18 01:03:24.124822	none	fitness_0	coclustering	maj	85	ukn	ukn	ukn	
2022-06-18 01:03:24.124879	none	fitness_0	coclustering	maj	90	ukn	ukn	ukn	
2022-06-18 01:03:24.124933	none	fitness_0	coclustering	maj	95	ukn	ukn	ukn	
2022-06-18 01:03:24.124988	none	fitness_0	coclustering	maj	100	ukn	ukn	err	
2022-06-18 01:03:24.187187	none	fitness_0	coclustering	mpl	5	0.5	0.5	0.40600499455677197	
2022-06-18 01:03:24.187324	none	fitness_0	coclustering	mpl	10	0.35	0.6666666666666666	0.30709985862542455	
2022-06-18 01:03:24.187398	none	fitness_0	coclustering	mpl	15	0.26666666666666666	0.8333333333333333	0.2539395503614481	
2022-06-18 01:03:24.187466	none	fitness_0	coclustering	mpl	20	0.22499999999999998	1.0	0.2163984405132697	
2022-06-18 01:03:24.187526	none	fitness_0	coclustering	mpl	25	ukn	ukn	ukn	
2022-06-18 01:03:24.187581	none	fitness_0	coclustering	mpl	30	ukn	ukn	ukn	
2022-06-18 01:03:24.187633	none	fitness_0	coclustering	mpl	35	ukn	ukn	ukn	
2022-06-18 01:03:24.187686	none	fitness_0	coclustering	mpl	40	ukn	ukn	ukn	
2022-06-18 01:03:24.187743	none	fitness_0	coclustering	mpl	45	ukn	ukn	ukn	
2022-06-18 01:03:24.187800	none	fitness_0	coclustering	mpl	50	ukn	ukn	ukn	
2022-06-18 01:03:24.187856	none	fitness_0	coclustering	mpl	55	ukn	ukn	ukn	
2022-06-18 01:03:24.187914	none	fitness_0	coclustering	mpl	60	ukn	ukn	ukn	
2022-06-18 01:03:24.187970	none	fitness_0	coclustering	mpl	65	ukn	ukn	ukn	
2022-06-18 01:03:24.188026	none	fitness_0	coclustering	mpl	70	ukn	ukn	ukn	
2022-06-18 01:03:24.188077	none	fitness_0	coclustering	mpl	75	ukn	ukn	ukn	
2022-06-18 01:03:24.188134	none	fitness_0	coclustering	mpl	80	ukn	ukn	ukn	
2022-06-18 01:03:24.188188	none	fitness_0	coclustering	mpl	85	ukn	ukn	ukn	
2022-06-18 01:03:24.188243	none	fitness_0	coclustering	mpl	90	ukn	ukn	ukn	
2022-06-18 01:03:24.188296	none	fitness_0	coclustering	mpl	95	ukn	ukn	ukn	
2022-06-18 01:03:24.188361	none	fitness_0	coclustering	mpl	100	ukn	ukn	err	
2022-06-18 01:03:24.249407	none	fitness_0	coclustering	mul	5	0.4	0.41666666666666663	0.40600499455677197	
2022-06-18 01:03:24.249569	none	fitness_0	coclustering	mul	10	0.30000000000000004	0.6666666666666666	0.30418473264762735	
2022-06-18 01:03:24.249648	none	fitness_0	coclustering	mul	15	0.23333333333333334	0.75	0.23651723355483195	
2022-06-18 01:03:24.249709	none	fitness_0	coclustering	mul	20	0.2	0.8333333333333333	0.2002438174890544	
2022-06-18 01:03:24.249763	none	fitness_0	coclustering	mul	25	ukn	ukn	ukn	
2022-06-18 01:03:24.249814	none	fitness_0	coclustering	mul	30	ukn	ukn	ukn	
2022-06-18 01:03:24.249862	none	fitness_0	coclustering	mul	35	ukn	ukn	ukn	
2022-06-18 01:03:24.249911	none	fitness_0	coclustering	mul	40	ukn	ukn	ukn	
2022-06-18 01:03:24.249959	none	fitness_0	coclustering	mul	45	ukn	ukn	ukn	
2022-06-18 01:03:24.250008	none	fitness_0	coclustering	mul	50	ukn	ukn	ukn	
2022-06-18 01:03:24.250056	none	fitness_0	coclustering	mul	55	ukn	ukn	ukn	
2022-06-18 01:03:24.250104	none	fitness_0	coclustering	mul	60	ukn	ukn	ukn	
2022-06-18 01:03:24.250153	none	fitness_0	coclustering	mul	65	ukn	ukn	ukn	
2022-06-18 01:03:24.250201	none	fitness_0	coclustering	mul	70	ukn	ukn	ukn	
2022-06-18 01:03:24.250248	none	fitness_0	coclustering	mul	75	ukn	ukn	ukn	
2022-06-18 01:03:24.250296	none	fitness_0	coclustering	mul	80	ukn	ukn	ukn	
2022-06-18 01:03:24.250345	none	fitness_0	coclustering	mul	85	ukn	ukn	ukn	
2022-06-18 01:03:24.250392	none	fitness_0	coclustering	mul	90	ukn	ukn	ukn	
2022-06-18 01:03:24.250440	none	fitness_0	coclustering	mul	95	ukn	ukn	ukn	
2022-06-18 01:03:24.250489	none	fitness_0	coclustering	mul	100	ukn	ukn	err	
2022-06-18 01:03:24.311732	none	party_0	coclustering	avg	5	0.4	0.41666666666666663	0.28807158879726	
2022-06-18 01:03:24.311921	none	party_0	coclustering	avg	10	0.25	0.5	0.2267709354906147	
2022-06-18 01:03:24.311996	none	party_0	coclustering	avg	15	0.23333333333333334	0.75	0.19250163679459942	
2022-06-18 01:03:24.312056	none	party_0	coclustering	avg	20	0.2	0.9166666666666667	0.1667716211734942	
2022-06-18 01:03:24.312112	none	party_0	coclustering	avg	25	ukn	ukn	ukn	
2022-06-18 01:03:24.312163	none	party_0	coclustering	avg	30	ukn	ukn	ukn	
2022-06-18 01:03:24.312212	none	party_0	coclustering	avg	35	ukn	ukn	ukn	
2022-06-18 01:03:24.312261	none	party_0	coclustering	avg	40	ukn	ukn	ukn	
2022-06-18 01:03:24.312309	none	party_0	coclustering	avg	45	ukn	ukn	ukn	
2022-06-18 01:03:24.312357	none	party_0	coclustering	avg	50	ukn	ukn	ukn	
2022-06-18 01:03:24.312406	none	party_0	coclustering	avg	55	ukn	ukn	ukn	
2022-06-18 01:03:24.312454	none	party_0	coclustering	avg	60	ukn	ukn	ukn	
2022-06-18 01:03:24.312504	none	party_0	coclustering	avg	65	ukn	ukn	ukn	
2022-06-18 01:03:24.312553	none	party_0	coclustering	avg	70	ukn	ukn	ukn	
2022-06-18 01:03:24.312601	none	party_0	coclustering	avg	75	ukn	ukn	ukn	
2022-06-18 01:03:24.312649	none	party_0	coclustering	avg	80	ukn	ukn	ukn	
2022-06-18 01:03:24.312698	none	party_0	coclustering	avg	85	ukn	ukn	ukn	
2022-06-18 01:03:24.312746	none	party_0	coclustering	avg	90	ukn	ukn	ukn	
2022-06-18 01:03:24.312794	none	party_0	coclustering	avg	95	ukn	ukn	ukn	
2022-06-18 01:03:24.312844	none	party_0	coclustering	avg	100	ukn	ukn	err	
2022-06-18 01:03:24.374232	none	party_0	coclustering	add	5	0.4	0.41666666666666663	0.28807158879726	
2022-06-18 01:03:24.374364	none	party_0	coclustering	add	10	0.25	0.5	0.2267709354906147	
2022-06-18 01:03:24.374430	none	party_0	coclustering	add	15	0.23333333333333334	0.75	0.19250163679459942	
2022-06-18 01:03:24.374488	none	party_0	coclustering	add	20	0.2	0.9166666666666667	0.1667716211734942	
2022-06-18 01:03:24.374541	none	party_0	coclustering	add	25	ukn	ukn	ukn	
2022-06-18 01:03:24.374591	none	party_0	coclustering	add	30	ukn	ukn	ukn	
2022-06-18 01:03:24.374639	none	party_0	coclustering	add	35	ukn	ukn	ukn	
2022-06-18 01:03:24.374688	none	party_0	coclustering	add	40	ukn	ukn	ukn	
2022-06-18 01:03:24.374736	none	party_0	coclustering	add	45	ukn	ukn	ukn	
2022-06-18 01:03:24.374788	none	party_0	coclustering	add	50	ukn	ukn	ukn	
2022-06-18 01:03:24.374850	none	party_0	coclustering	add	55	ukn	ukn	ukn	
2022-06-18 01:03:24.374902	none	party_0	coclustering	add	60	ukn	ukn	ukn	
2022-06-18 01:03:24.374956	none	party_0	coclustering	add	65	ukn	ukn	ukn	
2022-06-18 01:03:24.375012	none	party_0	coclustering	add	70	ukn	ukn	ukn	
2022-06-18 01:03:24.375069	none	party_0	coclustering	add	75	ukn	ukn	ukn	
2022-06-18 01:03:24.375125	none	party_0	coclustering	add	80	ukn	ukn	ukn	
2022-06-18 01:03:24.375179	none	party_0	coclustering	add	85	ukn	ukn	ukn	
2022-06-18 01:03:24.375236	none	party_0	coclustering	add	90	ukn	ukn	ukn	
2022-06-18 01:03:24.375290	none	party_0	coclustering	add	95	ukn	ukn	ukn	
2022-06-18 01:03:24.375346	none	party_0	coclustering	add	100	ukn	ukn	err	
2022-06-18 01:03:24.437906	none	party_0	coclustering	app	5	0.1	0.16666666666666666	0.15849625007211562	
2022-06-18 01:03:24.438038	none	party_0	coclustering	app	10	0.2	0.5	0.13917890299118976	
2022-06-18 01:03:24.438102	none	party_0	coclustering	app	15	0.23333333333333334	0.8333333333333333	0.1409696110571229	
2022-06-18 01:03:24.438164	none	party_0	coclustering	app	20	0.2	0.9166666666666667	0.13114100537140694	
2022-06-18 01:03:24.438219	none	party_0	coclustering	app	25	ukn	ukn	ukn	
2022-06-18 01:03:24.438271	none	party_0	coclustering	app	30	ukn	ukn	ukn	
2022-06-18 01:03:24.438328	none	party_0	coclustering	app	35	ukn	ukn	ukn	
2022-06-18 01:03:24.438381	none	party_0	coclustering	app	40	ukn	ukn	ukn	
2022-06-18 01:03:24.438438	none	party_0	coclustering	app	45	ukn	ukn	ukn	
2022-06-18 01:03:24.438493	none	party_0	coclustering	app	50	ukn	ukn	ukn	
2022-06-18 01:03:24.438549	none	party_0	coclustering	app	55	ukn	ukn	ukn	
2022-06-18 01:03:24.438602	none	party_0	coclustering	app	60	ukn	ukn	ukn	
2022-06-18 01:03:24.438655	none	party_0	coclustering	app	65	ukn	ukn	ukn	
2022-06-18 01:03:24.438712	none	party_0	coclustering	app	70	ukn	ukn	ukn	
2022-06-18 01:03:24.438769	none	party_0	coclustering	app	75	ukn	ukn	ukn	
2022-06-18 01:03:24.438820	none	party_0	coclustering	app	80	ukn	ukn	ukn	
2022-06-18 01:03:24.438876	none	party_0	coclustering	app	85	ukn	ukn	ukn	
2022-06-18 01:03:24.438932	none	party_0	coclustering	app	90	ukn	ukn	ukn	
2022-06-18 01:03:24.438987	none	party_0	coclustering	app	95	ukn	ukn	ukn	
2022-06-18 01:03:24.439042	none	party_0	coclustering	app	100	ukn	ukn	err	
2022-06-18 01:03:24.502339	none	party_0	coclustering	avm	5	0.4	0.41666666666666663	0.28807158879726	
2022-06-18 01:03:24.502475	none	party_0	coclustering	avm	10	0.25	0.5	0.2267709354906147	
2022-06-18 01:03:24.502534	none	party_0	coclustering	avm	15	0.23333333333333334	0.75	0.19250163679459942	
2022-06-18 01:03:24.502583	none	party_0	coclustering	avm	20	0.2	0.9166666666666667	0.1667716211734942	
2022-06-18 01:03:24.502627	none	party_0	coclustering	avm	25	ukn	ukn	ukn	
2022-06-18 01:03:24.502672	none	party_0	coclustering	avm	30	ukn	ukn	ukn	
2022-06-18 01:03:24.502728	none	party_0	coclustering	avm	35	ukn	ukn	ukn	
2022-06-18 01:03:24.502787	none	party_0	coclustering	avm	40	ukn	ukn	ukn	
2022-06-18 01:03:24.502846	none	party_0	coclustering	avm	45	ukn	ukn	ukn	
2022-06-18 01:03:24.502905	none	party_0	coclustering	avm	50	ukn	ukn	ukn	
2022-06-18 01:03:24.502967	none	party_0	coclustering	avm	55	ukn	ukn	ukn	
2022-06-18 01:03:24.503028	none	party_0	coclustering	avm	60	ukn	ukn	ukn	
2022-06-18 01:03:24.503083	none	party_0	coclustering	avm	65	ukn	ukn	ukn	
2022-06-18 01:03:24.503137	none	party_0	coclustering	avm	70	ukn	ukn	ukn	
2022-06-18 01:03:24.503190	none	party_0	coclustering	avm	75	ukn	ukn	ukn	
2022-06-18 01:03:24.503244	none	party_0	coclustering	avm	80	ukn	ukn	ukn	
2022-06-18 01:03:24.503297	none	party_0	coclustering	avm	85	ukn	ukn	ukn	
2022-06-18 01:03:24.503350	none	party_0	coclustering	avm	90	ukn	ukn	ukn	
2022-06-18 01:03:24.503406	none	party_0	coclustering	avm	95	ukn	ukn	ukn	
2022-06-18 01:03:24.503464	none	party_0	coclustering	avm	100	ukn	ukn	err	
2022-06-18 01:03:24.567665	none	party_0	coclustering	lms	5	0.4	0.41666666666666663	0.28807158879726	
2022-06-18 01:03:24.567804	none	party_0	coclustering	lms	10	0.25	0.5	0.2267709354906147	
2022-06-18 01:03:24.567887	none	party_0	coclustering	lms	15	0.23333333333333334	0.75	0.19250163679459942	
2022-06-18 01:03:24.567955	none	party_0	coclustering	lms	20	0.2	0.9166666666666667	0.1667716211734942	
2022-06-18 01:03:24.568018	none	party_0	coclustering	lms	25	ukn	ukn	ukn	
2022-06-18 01:03:24.568089	none	party_0	coclustering	lms	30	ukn	ukn	ukn	
2022-06-18 01:03:24.568151	none	party_0	coclustering	lms	35	ukn	ukn	ukn	
2022-06-18 01:03:24.568207	none	party_0	coclustering	lms	40	ukn	ukn	ukn	
2022-06-18 01:03:24.568261	none	party_0	coclustering	lms	45	ukn	ukn	ukn	
2022-06-18 01:03:24.568322	none	party_0	coclustering	lms	50	ukn	ukn	ukn	
2022-06-18 01:03:24.568380	none	party_0	coclustering	lms	55	ukn	ukn	ukn	
2022-06-18 01:03:24.568440	none	party_0	coclustering	lms	60	ukn	ukn	ukn	
2022-06-18 01:03:24.568498	none	party_0	coclustering	lms	65	ukn	ukn	ukn	
2022-06-18 01:03:24.568556	none	party_0	coclustering	lms	70	ukn	ukn	ukn	
2022-06-18 01:03:24.568615	none	party_0	coclustering	lms	75	ukn	ukn	ukn	
2022-06-18 01:03:24.568673	none	party_0	coclustering	lms	80	ukn	ukn	ukn	
2022-06-18 01:03:24.568729	none	party_0	coclustering	lms	85	ukn	ukn	ukn	
2022-06-18 01:03:24.568785	none	party_0	coclustering	lms	90	ukn	ukn	ukn	
2022-06-18 01:03:24.568842	none	party_0	coclustering	lms	95	ukn	ukn	ukn	
2022-06-18 01:03:24.568899	none	party_0	coclustering	lms	100	ukn	ukn	err	
2022-06-18 01:03:24.637480	none	party_0	coclustering	maj	5	0.30000000000000004	0.3333333333333333	0.22675686952071417	
2022-06-18 01:03:24.637599	none	party_0	coclustering	maj	10	0.25	0.5833333333333333	0.20256112263958415	
2022-06-18 01:03:24.637655	none	party_0	coclustering	maj	15	0.23333333333333334	0.75	0.17190693340332167	
